segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_SD_F4_MS049_01_00155,nuo du tūkstančiai keturioliktų metų,nuoda tūkstančiai keturioliktų metų,nuoda tūkstančiai keturioliktų metų,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,nuo du tūkstančiai keturioliktų metų,0.4,0.05555555555555555,1.0,0.043478260869565216,nuɔ dʊ tuːkstɐnʲt͡ɕɛɪ kʲɛtʊrʲoː˖lʲɪktuː mʲɛtuː,nuɔdɐ tuːkstɐnʲt͡ɕɛɪ kʲɛtʊrʲoː˖lʲɪktuː mʲɛtuː,0.8683723,36,35,0
L_SD_F4_MS049_01_00156,dalia kutkaitė buvo išrinkta lietuvos meninės gimnastikos federacijos,dalia kutkaitė buvo išrinkta lietuvos meninės gimnastikos federacijos,dalia kutkaitė buvo išrinkta lietuvos meninės gimnastikos federacijos,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,dalia kutkaitė buvo išrinkta lietuvos meninės gimnastikos federacijos,0.0,0.0,1.0,0.0,dɐlʲɪɐ kʊtkɐɪtʲeː bʊvoː ɪɕrʲɪŋktɐ lʲiɛtʊvoːs mʲɛnʲɪnʲeːs ɡʲɪmnɐsʲtʲɪkoːs fʲɛdʲɛrɐt͡sʲɪjoːs,dɐlʲɪɐ kʊtkɐɪtʲeː bʊvoː ɪɕrʲɪŋktɐ lʲiɛtʊvoːs mʲɛnʲɪnʲeːs ɡʲɪmnɐsʲtʲɪkoːs fʲɛdʲɛrɐt͡sʲɪjoːs,0.9999999,69,69,0
L_SD_F4_MS049_01_00157,vykdomojo komiteto prezidente bei šio bei federacijos viceprezidente,vykdomojo komiteto prezidentė bei šio bei federacijos viceprezidentė,vykdomojo komiteto prezidentė bei šio bei federacijos viceprezidentė,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,vykdomojo komiteto prezidente bei šio bei federacijos viceprezidente,0.25,0.029411764705882353,0.6,0.04,vʲiːkdoːmoːjoː koːmʲɪtʲɛtoː pʲrʲɛʑɪdʲɛnʲtʲɛ bʲɛɪ ɕoː˖ bʲɛɪ fʲɛdʲɛrɐt͡sʲɪjoːs vʲɪt͡sʲɛpʲrʲɛʑɪdʲɛnʲtʲɛ,vʲiːkdoːmoːjoː koːmʲɪtʲɛtoː pʲrʲɛʑɪdʲɛnʲtʲeː bʲɛɪ ɕoː˖ bʲɛɪ fʲɛdʲɛrɐt͡sʲɪjoːs vʲɪt͡sʲɛpʲrʲɛʑɪdʲɛnʲtʲeː,0.99686694,68,68,0
L_SD_F4_MS049_01_00160,du tūkstančiai penkioliktais metais dalia kutkaitė surengė pirmąjį,du tūkstančiai penkioliktais metais dalekutkaitė suringė pirmąjį,du tūkstančiai penkioliktais metais dalekutkaitė suringė pirmąjį,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,du tūkstančiai penkioliktais metais dalia kutkaitė surengė pirmąjį,0.375,0.06060606060606061,0.5714285714285714,0.04819277108433735,dʊ tuːkstɐnʲt͡ɕɛɪ pʲɛŋkʲoː˖lʲɪktɐɪs mʲɛtɐɪs dɐlʲɪɐ kʊtkɐɪtʲeː sʊrʲɛŋɡʲeː pʲɪrmaːjiː,dʊ tuːkstɐnʲt͡ɕɛɪ pʲɛŋkʲoː˖lʲɪktɐɪs mʲɛtɐɪs dɐlʲɛkʊtkɐɪtʲeː sʊrʲɪŋɡʲeː pʲɪrmaːjiː,0.96478564,66,64,0
L_SD_F4_MS049_01_00161,bei itin sėkmingą sulaukusį daug teigiamų komentarų turnyrą pavadinimu dalia kutkaitė kap,bei itin sėkminga sulaukusi daug teigiamų komentarų turnyrą pavadinimu dalek ut kaitek ap,bei itin sėkminga sulaukusi daug teigiamų komentarų turnyrą pavadinimu dalek ut kaitek ap,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,bei itin sėkmingą sulaukusį daug teigiamų komentarų turnyrą pavadinimu dalia kutkaitė kap,0.5,0.10112359550561797,0.75,0.09821428571428571,bʲɛɪ ɪtʲɪn sʲeːkʲmʲɪŋɡaː sʊɫɐʊkʊsʲiː dɐʊɡ tʲɛɪɡʲɛmuː koːmʲɛntɐruː tʊrʲnʲiːraː pɐvɐdʲɪnʲɪmʊ dɐlʲɪɐ kʊtkɐɪtʲeː kɐp,bʲɛɪ ɪtʲɪn sʲeːkʲmʲɪŋɡɐ sʊɫɐʊkʊsʲɪ dɐʊɡ tʲɛɪɡʲɛmuː koːmʲɛntɐruː tʊrʲnʲiːraː pɐvɐdʲɪnʲɪmʊ dɐlʲɛk ʊt kɐɪtʲɛk ɐp,0.8949163,89,89,0
L_SD_F4_MS049_01_00164,šis turny turnyras dabar yra tapęs tradiciniu vyksta kiekvienais metais ir yra įtrauktas į oficialų internacionalinį gimnastikos federacijos kalendorių,šis turny turnyras dabar yra tapęs tradiciniu vyksta kiekvienais metais ir yra įtrauktas į oficialų internacionalinį gimnastikos federacijos kalendorių,šis turny turnyras dabar yra tapęs tradiciniu vyksta kiekvienais metais ir yra įtrauktas į oficialų internacionalinį gimnastikos federacijos kalendorių,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,šis turny turnyras dabar yra tapęs tradiciniu vyksta kiekvienais metais ir yra įtrauktas į oficialų internacionalinį gimnastikos federacijos kalendorių,0.0,0.0,1.0,0.0,ɕɪs tʊrʲnʲiː tʊrʲnʲiːrɐs dɐbɐr iːrɐ tɐpʲæːs trɐdʲɪt͡sʲɪnʲʊ˖ vʲiːkstɐ kʲiɛkʲvʲiɛnɐɪs mʲɛtɐɪs ɪr iːrɐ iːtrɐʊktɐs iː oːfʲɪt͡sʲɛɫuː ɪnʲtʲɛrnɐt͡sʲoː˖nɐlʲɪnʲiː ɡʲɪmnɐsʲtʲɪkoːs fʲɛdʲɛrɐt͡sʲɪjoːs kɐlʲɛndoːrʲuː˖,ɕɪs tʊrʲnʲiː tʊrʲnʲiːrɐs dɐbɐr iːrɐ tɐpʲæːs trɐdʲɪt͡sʲɪnʲʊ˖ vʲiːkstɐ kʲiɛkʲvʲiɛnɐɪs mʲɛtɐɪs ɪr iːrɐ iːtrɐʊktɐs iː oːfʲɪt͡sʲɛɫuː ɪnʲtʲɛrnɐt͡sʲoː˖nɐlʲɪnʲiː ɡʲɪmnɐsʲtʲɪkoːs fʲɛdʲɛrɐt͡sʲɪjoːs kɐlʲɛndoːrʲuː˖,1.0,151,151,0
L_SD_F4_MS049_01_00166,dar du tūkstančiai aštuntais metais lietuvoje,dar du tūkstančiai aštuntais metais lietuvoje,dar du tūkstančiai aštuntais metais lietuvoje,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,dar du tūkstančiai aštuntais metais lietuvoje,0.0,0.0,1.0,0.0,dɐr dʊ tuːkstɐnʲt͡ɕɛɪ ɐʃtʊntɐɪs mʲɛtɐɪs lʲiɛtʊvoːjɛ,dɐr dʊ tuːkstɐnʲt͡ɕɛɪ ɐʃtʊntɐɪs mʲɛtɐɪs lʲiɛtʊvoːjɛ,0.99999994,45,45,0
L_SD_F4_MS049_01_00167,gimnastikos grupės veikė tik vilniuje kaune ir klaipėdoje buvo tik dvidešimt trenerių ir apie keturi šimtai sportininkių,gimnastikos grupės veikė tik vilniuje kaune ir klaipėdoje buvo tik dvidešim trenerių ir apie keturi šimtai sportininkių,gimnastikos grupės veikė tik vilniuje kaune ir klaipėdoje buvo tik dvidešim trenerių ir apie keturi šimtai sportininkių,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,gimnastikos grupės veikė tik vilniuje kaune ir klaipėdoje buvo tik dvidešimt trenerių ir apie keturi šimtai sportininkių,0.058823529411764705,0.008333333333333333,0.875,0.00641025641025641,ɡʲɪmnɐsʲtʲɪkoːs ɡrʊpʲeːs vʲɛɪkʲeː tʲɪk vʲɪlʲnʲʊ˖jɛ kɐʊnʲɛ ɪr kɫɐɪpʲeːdoːjɛ bʊvoː tʲɪk dʲvʲɪdʲɛɕɪmt tʲrʲɛnʲɛrʲuː˖ ɪr ɐpʲiɛ kʲɛtʊrʲɪ ɕɪmtɐɪ spoːrʲtʲɪnʲɪŋkʲuː˖,ɡʲɪmnɐsʲtʲɪkoːs ɡrʊpʲeːs vʲɛɪkʲeː tʲɪk vʲɪlʲnʲʊ˖jɛ kɐʊnʲɛ ɪr kɫɐɪpʲeːdoːjɛ bʊvoː tʲɪk dʲvʲɪdʲɛɕɪm tʲrʲɛnʲɛrʲuː˖ ɪr ɐpʲiɛ kʲɛtʊrʲɪ ɕɪmtɐɪ spoːrʲtʲɪnʲɪŋkʲuː˖,0.9890569,120,119,0
L_SD_F4_MS049_01_00169,dabar jau trenerių ir gimnastikos entuziaščių yra daug daugiau,dabar jau trenerių ir gimnastikos entuziasčių yra daug daugiau,dabar jau trenerių ir gimnastikos entuziasčių yra daug daugiau,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,dabar jau trenerių ir gimnastikos entuziaščių yra daug daugiau,0.1111111111111111,0.016129032258064516,0.8333333333333334,0.02702702702702703,dɐbɐr jɐʊ tʲrʲɛnʲɛrʲuː˖ ɪr ɡʲɪmnɐsʲtʲɪkoːs ɛntʊʑɛɕt͡ɕuː˖ iːrɐ dɐʊɡ dɐʊɡʲɛʊ,dɐbɐr jɐʊ tʲrʲɛnʲɛrʲuː˖ ɪr ɡʲɪmnɐsʲtʲɪkoːs ɛntʊʑɛsʲt͡ɕuː˖ iːrɐ dɐʊɡ dɐʊɡʲɛʊ,0.9897265,62,62,0
L_SD_F4_MS049_01_00170,sportininkė dalyvauja europos bei pasaulio čempionatuose,sportininkės dalyvauja europos bei pasaulio čempionatose,sportininkės dalyvauja europos bei pasaulio čempionatose,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,sportininkė dalyvauja europos bei pasaulio čempionatuose,0.3333333333333333,0.03571428571428571,0.6,0.04,spoːrʲtʲɪnʲɪŋkʲeː dɐlʲiːvɐʊjɐ ɛʊroːpoːs bʲɛɪ pɐsɐʊlʲɪoː t͡ɕɛmʲpʲoː˖nɐtuɔsʲɛ,spoːrʲtʲɪnʲɪŋkʲeːs dɐlʲiːvɐʊjɐ ɛʊroːpoːs bʲɛɪ pɐsɐʊlʲɪoː t͡ɕɛmʲpʲoː˖nɐtoːsʲɛ,0.9441347,56,56,0
L_SD_F4_MS049_01_00171,mano manymu ši sproto šaka labai pradėjo populiarėti kai dalia kutkaitė grįžo į lietuvą ir įkūrė savo vardo akademiją,mano manimu ši sporto šaka labai pradėjo populiarėti kai dalekut kaitė grįžo į lietuvą ir įkūrė savo vardo akademiją,mano manimu ši sporto šaka labai pradėjo populiarėti kai dalekut kaitė grįžo į lietuvą ir įkūrė savo vardo akademiją,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,mano manymu ši sproto šaka labai pradėjo populiarėti kai dalia kutkaitė grįžo į lietuvą ir įkūrė savo vardo akademiją,0.21052631578947367,0.05982905982905983,0.625,0.053691275167785234,mɐnoː mɐnʲiːmʊ ɕɪ sproːtoː ʃɐkɐ ɫɐbɐɪ prɐdʲeːjoː poːpʊlʲɪɐrʲeːtʲɪ kɐɪ dɐlʲɪɐ kʊtkɐɪtʲeː ɡʲrʲiːʒoː iː lʲiɛtʊvaː ɪr iːkuːrʲeː sɐvoː vɐrdoː ɐkɐdʲɛmʲɪjaː,mɐnoː mɐnʲɪmʊ ɕɪ spoːrtoː ʃɐkɐ ɫɐbɐɪ prɐdʲeːjoː poːpʊlʲɪɐrʲeːtʲɪ kɐɪ dɐlʲɛkʊt kɐɪtʲeː ɡʲrʲiːʒoː iː lʲiɛtʊvaː ɪr iːkuːrʲeː sɐvoː vɐrdoː ɐkɐdʲɛmʲɪjaː,0.6774523,117,116,0
L_SD_F4_MS049_01_00173,taip pat lietuvoje kiekvienais metais yra organizuojamos tokios varžybos kaip lietuvos vaikų pirmenybės atviros lietuvos atviras lietuvos čempionatas lietuvos respublikos įrankių čempionatas taurės varžybos bei grupinių pratimų čempionatai ir taip toliau,taip pat lietuvoje kiekvienais metais yra organizuojamas tokios varžybos kaip lietuvos vaikų pirmenybės atviros lietuvo atvaras lietuvos čempionatas lietuvos ir respublikos įrankių čempionatas taurės varžybos bei grupinių pratymų čempionatai ir taip toliau,taip pat lietuvoje kiekvienais metais yra organizuojamas tokios varžybos kaip lietuvos vaikų pirmenybės atviros lietuvo atvaras lietuvos čempionatas lietuvos ir respublikos įrankių čempionatas taurės varžybos bei grupinių pratymų čempionatai ir taip toliau,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,taip pat lietuvoje kiekvienais metais yra organizuojamos tokios varžybos kaip lietuvos vaikų pirmenybės atviros lietuvos atviras lietuvos čempionatas lietuvos respublikos įrankių čempionatas taurės varžybos bei grupinių pratimų čempionatai ir taip toliau,0.16129032258064516,0.027559055118110236,0.875,0.03363914373088685,tɐɪp pɐt lʲiɛtʊvoːjɛ kʲiɛkʲvʲiɛnɐɪs mʲɛtɐɪs iːrɐ oːrɡɐnʲɪzuɔjɐmoːs toːkʲoː˖s vɐrʲʒʲiːboːs kɐɪp lʲiɛtʊvoːs vɐɪkuː pʲɪrʲmʲɛnʲiːbʲeːs ɐtʲvʲɪroːs lʲiɛtʊvoːs ɐtʲvʲɪrɐs lʲiɛtʊvoːs t͡ɕɛmʲpʲoː˖nɐtɐs lʲiɛtʊvoːs rʲɛspʊblʲɪkoːs iːrɐŋkʲuː˖ t͡ɕɛmʲpʲoː˖nɐtɐs tɐʊrʲeːs vɐrʲʒʲiːboːs bʲɛɪ ɡrʊpʲɪnʲuː˖ prɐtʲɪmuː t͡ɕɛmʲpʲoː˖nɐtɐɪ ɪr tɐɪp toːlʲɪɐʊ,tɐɪp pɐt lʲiɛtʊvoːjɛ kʲiɛkʲvʲiɛnɐɪs mʲɛtɐɪs iːrɐ oːrɡɐnʲɪzuɔjɐmɐs toːkʲoː˖s vɐrʲʒʲiːboːs kɐɪp lʲiɛtʊvoːs vɐɪkuː pʲɪrʲmʲɛnʲiːbʲeːs ɐtʲvʲɪroːs lʲiɛtʊvoː ɐtvɐrɐs lʲiɛtʊvoːs t͡ɕɛmʲpʲoː˖nɐtɐs lʲiɛtʊvoːs ɪr rʲɛspʊblʲɪkoːs iːrɐŋkʲuː˖ t͡ɕɛmʲpʲoː˖nɐtɐs tɐʊrʲeːs vɐrʲʒʲiːboːs bʲɛɪ ɡrʊpʲɪnʲuː˖ prɐtʲiːmuː t͡ɕɛmʲpʲoː˖nɐtɐɪ ɪr tɐɪp toːlʲɪɐʊ,0.97400075,254,256,0
L_SD_F4_MS049_01_00177,na ir viską apibendrinus aš norėčiau jums pasakyti keletą dalykų,na ir viską apie bendrinus aš norėčiau jums pasakyti keletą dalykų,na ir viską apie bendrinus aš norėčiau jums pasakyti keletą dalykų,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,na ir viską apibendrinus aš norėčiau jums pasakyti keletą dalykų,0.2,0.03125,0.8571428571428571,0.03571428571428571,nɐ ɪr vʲɪskaː ɐpʲɪbʲɛnʲdʲrʲɪnʊs ɐʃ noːrʲeːt͡ɕɛʊ jʊms pɐsɐkʲiːtʲɪ kʲɛlʲɛtaː dɐlʲiːkuː,nɐ ɪr vʲɪskaː ɐpʲiɛ bʲɛnʲdʲrʲɪnʊs ɐʃ noːrʲeːt͡ɕɛʊ jʊms pɐsɐkʲiːtʲɪ kʲɛlʲɛtaː dɐlʲiːkuː,0.9565618,64,66,0
L_SD_F4_MS049_01_00178,į ką reikėtų atkreipti dėmesį jeigu kada nors gyvenime teks stebėti meninės gimnastikos varžybose,į ką reikėtų atkreipti dėmesį jeigu kada nors gyvenime teks stebėti meninės gimnastykos varžybose,į ką reikėtų atkreipti dėmesį jeigu kada nors gyvenime teks stebėti meninės gimnastykos varžybose,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,į ką reikėtų atkreipti dėmesį jeigu kada nors gyvenime teks stebėti meninės gimnastikos varžybose,0.07142857142857142,0.010309278350515464,1.0,0.014492753623188406,iː kaː rʲɛɪkʲeːtuː ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː jɛɪɡʊ kɐdɐ noːrs ɡʲiːvʲɛnʲɪmʲɛ tʲɛks sʲtʲɛbʲeːtʲɪ mʲɛnʲɪnʲeːs ɡʲɪmnɐsʲtʲɪkoːs vɐrʲʒʲiːboːsʲɛ,iː kaː rʲɛɪkʲeːtuː ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː jɛɪɡʊ kɐdɐ noːrs ɡʲiːvʲɛnʲɪmʲɛ tʲɛks sʲtʲɛbʲeːtʲɪ mʲɛnʲɪnʲeːs ɡʲɪmnɐsʲtʲiːkoːs vɐrʲʒʲiːboːsʲɛ,0.9982131,97,97,0
L_SD_F4_MS049_01_00179,varžybas ir tai padės suprasti ar pratimas yra atliekamas gerai net nežinanti visų šio šios sporto šakos subtilybių tai visų pirma reikia atkreipti dėmesį į gerą formą bei taisyklingą judesių vykdymą,varžybas ir tai padės suprasti ar pratymas yra atliekamas gerai net nežinant visų šios šios sporto šakos subtilybių tai visų pirma reikia atkreipti dėmesį į gerą formą bei teisiklingą judesių vykdymą,varžybas ir tai padės suprasti ar pratymas yra atliekamas gerai net nežinant visų šios šios sporto šakos subtilybių tai visų pirma reikia atkreipti dėmesį į gerą formą bei teisiklingą judesių vykdymą,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,varžybas ir tai padės suprasti ar pratimas yra atliekamas gerai net nežinanti visų šio šios sporto šakos subtilybių tai visų pirma reikia atkreipti dėmesį į gerą formą bei taisyklingą judesių vykdymą,0.12903225806451613,0.02512562814070352,0.75,0.038314176245210725,vɐrʲʒʲiːbɐs ɪr tɐɪ pɐdʲeːs sʊprɐsʲtʲɪ ɐr prɐtʲɪmɐs iːrɐ ɐtlʲiɛkɐmɐs ɡʲɛrɐɪ nʲɛt nʲɛʒʲɪnɐnʲtʲɪ vʲɪsuː ɕoː˖ ɕoː˖s spoːrtoː ʃɐkoːs sʊbʲtʲɪlʲiːbʲuː˖ tɐɪ vʲɪsuː pʲɪrmɐ rʲɛɪkʲɛ ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː iː ɡʲɛraː foːrmaː bʲɛɪ tɐɪsʲiːklʲɪŋɡaː jʊdʲɛsʲuː˖ vʲiːkʲdʲiːmaː,vɐrʲʒʲiːbɐs ɪr tɐɪ pɐdʲeːs sʊprɐsʲtʲɪ ɐr prɐtʲiːmɐs iːrɐ ɐtlʲiɛkɐmɐs ɡʲɛrɐɪ nʲɛt nʲɛʒʲɪnɐnt vʲɪsuː ɕoː˖s ɕoː˖s spoːrtoː ʃɐkoːs sʊbʲtʲɪlʲiːbʲuː˖ tɐɪ vʲɪsuː pʲɪrmɐ rʲɛɪkʲɛ ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː iː ɡʲɛraː foːrmaː bʲɛɪ tʲɛɪsʲɪklʲɪŋɡaː jʊdʲɛsʲuː˖ vʲiːkʲdʲiːmaː,0.9706632,199,199,0
L_SD_F4_MS049_01_00184,tokiuose elementuose kaip šuoliai ar nedideli šuoliukai,tokios elementus kaip šuoliai ar ne dideli šuoliukai,tokios elementus kaip šuoliai ar ne dideli šuoliukai,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tokiuose elementuose kaip šuoliai ar nedideli šuoliukai,0.5714285714285714,0.09090909090909091,0.5,0.13432835820895522,toːkʲuɔ˖sʲɛ ɛlʲɛmʲɛntuɔsʲɛ kɐɪp ʃuɔlʲɪɐɪ ɐr nʲɛdʲɪdʲɛlʲɪ ʃuɔlʲɪʊkɐɪ,toːkʲoː˖s ɛlʲɛmʲɛntʊs kɐɪp ʃuɔlʲɪɐɪ ɐr nʲɛ dʲɪdʲɛlʲɪ ʃuɔlʲɪʊkɐɪ,0.89553154,55,52,0
L_SD_F4_MS049_01_00185,sportininkas turi visą laiką įtempti pirštus kojos turi būti tiesios ir sportininkas turėtų išlaikyti savo kūno sandarumą kiekvienas judesys turi atrodyti lyg jis yra suplanuotas taip pat reikėtų atkreipti dėmesį į įrankio kontroliavimą,sportininkas turi visąlaikę įtempti pirštus kojos turi būti tiesios ir sportininkas turėtų išlaikyti savo kūno sandarumą kiekvienas judesys turi atrodyti lyg jis yra suplanuotas taip pat reikėtų atkreipti dėmesį į įrankio kontroliavimą,sportininkas turi visąlaikę įtempti pirštus kojos turi būti tiesios ir sportininkas turėtų išlaikyti savo kūno sandarumą kiekvienas judesys turi atrodyti lyg jis yra suplanuotas taip pat reikėtų atkreipti dėmesį į įrankio kontroliavimą,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,sportininkas turi visą laiką įtempti pirštus kojos turi būti tiesios ir sportininkas turėtų išlaikyti savo kūno sandarumą kiekvienas judesys turi atrodyti lyg jis yra suplanuotas taip pat reikėtų atkreipti dėmesį į įrankio kontroliavimą,0.06060606060606061,0.00847457627118644,0.75,0.009708737864077669,spoːrʲtʲɪnʲɪŋkɐs tʊrʲɪ vʲɪsaː ɫɐɪkaː iːtʲɛmʲpʲtʲɪ pʲɪrʃtʊs koːjoːs tʊrʲɪ buːtʲɪ tʲiɛsʲoː˖s ɪr spoːrʲtʲɪnʲɪŋkɐs tʊrʲeːtuː ɪʃɫɐɪkʲiːtʲɪ sɐvoː kuːnoː sɐndɐrʊmaː kʲiɛkʲvʲiɛnɐs jʊdʲɛsʲiːs tʊrʲɪ ɐtroːdʲiːtʲɪ lʲiːɡ jɪs iːrɐ sʊpɫɐnuɔtɐs tɐɪp pɐt rʲɛɪkʲeːtuː ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː iː iːrɐŋkʲoː˖ koːntroːlʲɪɐvʲɪmaː,spoːrʲtʲɪnʲɪŋkɐs tʊrʲɪ vʲɪsaːɫɐɪkʲæː iːtʲɛmʲpʲtʲɪ pʲɪrʃtʊs koːjoːs tʊrʲɪ buːtʲɪ tʲiɛsʲoː˖s ɪr spoːrʲtʲɪnʲɪŋkɐs tʊrʲeːtuː ɪʃɫɐɪkʲiːtʲɪ sɐvoː kuːnoː sɐndɐrʊmaː kʲiɛkʲvʲiɛnɐs jʊdʲɛsʲiːs tʊrʲɪ ɐtroːdʲiːtʲɪ lʲiːɡ jɪs iːrɐ sʊpɫɐnuɔtɐs tɐɪp pɐt rʲɛɪkʲeːtuː ɐtʲkʲrʲɛɪpʲtʲɪ dʲeːmʲɛsʲiː iː iːrɐŋkʲoː˖ koːntroːlʲɪɐvʲɪmaː,0.9968091,236,235,0
L_SD_F4_MS049_01_00190,gimnastė turėtų išlaikyti,gimnaziją turėtų išlaikyti,gimnaziją turėtų išlaikyti,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,gimnastė turėtų išlaikyti,0.3333333333333333,0.16,0.6666666666666666,0.14285714285714285,ɡʲɪmnɐsʲtʲeː tʊrʲeːtuː ɪʃɫɐɪkʲiːtʲɪ,ɡʲɪmnɐʑɪjaː tʊrʲeːtuː ɪʃɫɐɪkʲiːtʲɪ,0.5232558,25,26,0
L_SD_F4_MS049_01_00191,savo įrankio judėjimą ir atrodyti jog,savo įrankio judėjimą ir atrodyti jog,savo įrankio judėjimą ir atrodyti jog,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,savo įrankio judėjimą ir atrodyti jog,0.0,0.0,1.0,0.0,sɐvoː iːrɐŋkʲoː˖ jʊdʲeːjɪmaː ɪr ɐtroːdʲiːtʲɪ joːɡ,sɐvoː iːrɐŋkʲoː˖ jʊdʲeːjɪmaː ɪr ɐtroːdʲiːtʲɪ joːɡ,0.9999999,37,37,0
L_SD_F4_MS049_01_00192,ji visiškai kontroliuoja įrankį,ji visiškai kontroliuoja įrankį,ji visiškai kontroliuoja įrankį,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,ji visiškai kontroliuoja įrankį,0.0,0.0,1.0,0.0,jɪ vʲɪsʲɪʃkɐɪ koːntroːlʲɪuɔjɐ iːrɐŋkʲiː,jɪ vʲɪsʲɪʃkɐɪ koːntroːlʲɪuɔjɐ iːrɐŋkʲiː,1.0,31,31,0
L_SD_F4_MS049_01_00193,taip pat įrankio pametimas yra labai didžiulė klaida ypač jeigu jis nukrenta už aikštelės ribų,taip pat įrankio pametimas yra labai didrėlė klaida ypač jeigu jis nukrinta už aikštelės ribų,taip pat įrankio pametimas yra labai didrėlė klaida ypač jeigu jis nukrinta už aikštelės ribų,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,taip pat įrankio pametimas yra labai didžiulė klaida ypač jeigu jis nukrenta už aikštelės ribų,0.13333333333333333,0.0425531914893617,0.875,0.04310344827586207,tɐɪp pɐt iːrɐŋkʲoː˖ pɐmʲɛtʲɪmɐs iːrɐ ɫɐbɐɪ dʲɪd͡ʒʲʊ˖lʲeː kɫɐɪdɐ iːpɐt͡ʃ jɛɪɡʊ jɪs nʊkʲrʲɛntɐ ʊʒ ɐɪkʲɕtʲɛlʲeːs rʲɪbuː,tɐɪp pɐt iːrɐŋkʲoː˖ pɐmʲɛtʲɪmɐs iːrɐ ɫɐbɐɪ dʲɪdʲrʲeːlʲeː kɫɐɪdɐ iːpɐt͡ʃ jɛɪɡʊ jɪs nʊkʲrʲɪntɐ ʊʒ ɐɪkʲɕtʲɛlʲeːs rʲɪbuː,0.99081796,94,93,0
L_SD_F4_MS049_01_00194,labai svarbus,labai svarbus,labai svarbus,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,labai svarbus,0.0,0.0,1.0,0.0,ɫɐbɐɪ svɐrbʊs,ɫɐbɐɪ svɐrbʊs,1.0,13,13,0
L_SD_F4_MS049_01_00195,yra lankstumas,yra lankstumas,yra lankstumas,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,yra lankstumas,0.0,0.0,1.0,0.0,iːrɐ ɫɐŋkstʊmɐs,iːrɐ ɫɐŋkstʊmɐs,1.0,14,14,0
L_SD_F4_MS049_01_00196,sportininkai turėtų pasiekti bent jau šimto aštuoniasdešimties laipsnių kampo špagatą ore,sportininkai turėtų pasiekti bent jau šimto aštuoniasdešimties laipsnių kampo špagatą ore,sportininkai turėtų pasiekti bent jau šimto aštuoniasdešimties laipsnių kampo špagatą ore,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,sportininkai turėtų pasiekti bent jau šimto aštuoniasdešimties laipsnių kampo špagatą ore,0.0,0.0,1.0,0.0,spoːrʲtʲɪnʲɪŋkɐɪ tʊrʲeːtuː pɐsʲiɛkʲtʲɪ bʲɛnt jɐʊ ɕɪmtoː ɐʃtuɔnʲɛsʲdʲɛɕɪmʲtʲiɛs ɫɐɪpʲsʲnʲuː˖ kɐmpoː ʃpɐɡɐtaː oːrʲɛ,spoːrʲtʲɪnʲɪŋkɐɪ tʊrʲeːtuː pɐsʲiɛkʲtʲɪ bʲɛnt jɐʊ ɕɪmtoː ɐʃtuɔnʲɛsʲdʲɛɕɪmʲtʲiɛs ɫɐɪpʲsʲnʲuː˖ kɐmpoː ʃpɐɡɐtaː oːrʲɛ,1.0,89,89,0
